rolling_mean_12,rolling_std_3,rolling_mean_3,rolling_std_6,lag_10,rolling_mean_6,lag_30,Appliances
0.1826315747057455,-0.4151405232541656,0.09888811011734407,-0.061874630598977756,0.12023755462486782,0.29490695206511575,0.12055737577563706,100
0.1826315747057455,-0.415140523254165,0.06222331869258242,-0.5615778052845236,0.022672152687374887,0.11062382715818794,0.12055737577563706,100
0.19417587396303126,-0.5277604173215807,0.025558527267820923,-0.5560952092867981,0.022672152687374887,0.09014792439075145,0.12055737577563706,100
0.22880877173488817,-0.5277604173215807,0.025558527267820923,-0.5615778052845222,0.022672152687374887,0.06967202162331497,0.022961190242279248,100
0.263441669506745,-0.415140523254165,0.06222331869258242,-0.5615778052845222,0.022672152687374887,0.06967202162331497,0.022961190242279248,110
0.5635934501961715,2.795957758173181,1.1621670614354291,1.4785006134798229,0.12023755462486782,0.6634732018789713,0.022961190242279248,400
0.8868338294001689,2.738216510631524,2.262110804178275,2.037762970388874,2.9496342108121625,1.277750284902064,0.022961190242279248,400
1.1177198145458815,-0.4151405232542195,3.2887249640715988,2.1615243660538246,2.9496342108121625,1.8715514651577205,0.12055737577563706,390
1.2677957048905946,1.2205704924542344,2.7020883012754138,1.866606072792832,2.85206880887467,2.1582141039018303,2.9508467562430134,240
1.2100742086041665,2.6952155369864403,1.4554853928335212,2.045155717945881,1.3885877798122759,2.076310492832085,2.9508467562430134,60
1.1523527123177386,1.499397675890691,0.24554727581639021,2.2397388315819335,-0.3675894550625968,1.9739309789949024,2.8532505707096556,60
1.09463121603131,-0.5277604173215807,-0.41441896982931764,2.239738831581934,-0.3675894550625968,1.277750284902064,1.3893077877092885,60
1.0369097197448822,-0.41514052325422,-0.45108376125407923,1.81995434510815,-0.3675894550625968,0.5610936880417894,-0.367423551891152,50
1.0022768219730251,-0.3326970388539014,-0.41441896982931764,0.6389551920069028,-0.4651548570000898,-0.09413520051617638,-0.367423551891152,70
0.9560996249438826,-0.3326970388539014,-0.41441896982931764,-0.5412648833746728,-0.2700240531251039,-0.462701450330032,-0.367423551891152,60
0.8868338294001689,-0.2297961849409337,-0.45108376125407923,-0.4711956676007263,-0.3675894550625968,-0.503653255864905,-0.4650197374245098,40
0.8060237345991697,-0.30252062918687783,-0.5610781355283639,-0.4399950414690134,-0.5627202589375827,-0.5446050613997777,-0.2698273663577942,40
0.37888466207960125,-0.41514052325422024,-0.6710725098026485,-0.39433121233083684,-0.5627202589375827,-0.606032769702087,-0.367423551891152,30
-0.03671011118268136,-0.41514052325422024,-0.6710725098026485,-0.38845299447456394,-0.6602856608750757,-0.6265086724695235,-0.5626159229578676,40
-0.4292162859303927,-0.3326970388539015,-0.634407718377887,-0.4711956676007234,-0.5627202589375827,-0.6674604780043962,-0.5626159229578676,50
-0.34840619112939336,2.458260027926203,0.39220644151543654,1.2804537025978335,-0.4651548570000898,-0.15556290881848564,-0.6602121084912255,310
0.02101138510374685,2.863949943181641,1.638809349957329,2.133987900770279,2.071545593374726,0.5406177852743527,-0.5626159229578676,380
0.3904289613368868,0.26057884114986635,2.8487474669744604,2.4185395723776693,2.754503406937177,1.2367984793671913,-0.4650197374245098,380
0.7483022383127412,-0.4151405232541711,3.0687362155230296,2.2319597305433763,2.754503406937177,1.9329791734600297,2.072481086442793,370
0.8291123331137408,2.3457025790246844,2.1154516384792292,1.9046326656002543,2.656938004999684,2.096786395599521,2.755654385176298,120
0.8060237345991697,2.7537135225779763,0.9055135214620981,1.9046326656002543,0.21780295656236076,2.096786395599521,2.755654385176298,50
0.7829351360845982,0.3225011370046273,-0.30442459555503304,2.327910489276116,-0.4651548570000898,1.5439370208787377,2.65805819964294,40
0.7944794353418839,-0.41514052325426176,-0.5610781355283639,2.1948980587852174,-0.5627202589375827,0.8682322295533358,0.21815356130899488,50
0.7944794353418839,-0.4151405232542627,-0.5977429269531254,1.6258223517558252,-0.4651548570000898,0.1720515354604972,-0.4650197374245098,40
0.817568033856455,-0.41514052325426176,-0.5610781355283639,-0.1162980208739593,-0.5627202589375827,-0.48317735309746845,-0.5626159229578676,50
0.8291123331137408,-0.41514052325426176,-0.5610781355283639,-0.5615778052844712,-0.4651548570000898,-0.6265086724695235,-0.4650197374245098,50
0.8291123331137408,-0.5277604173215807,-0.5244133441036023,-0.5615778052844712,-0.4651548570000898,-0.6265086724695235,-0.5626159229578676,50
0.5174162531670288,-0.41514052325426176,-0.5610781355283639,-0.5615778052844712,-0.4651548570000898,-0.6265086724695235,-0.4650197374245098,40
0.1249100784193175,-0.4151405232542627,-0.5977429269531254,-0.5560952092867483,-0.5627202589375827,-0.6469845752369598,-0.4650197374245098,40
-0.27914039558567955,-0.41514052325426465,-0.6710725098026485,-0.5090532355304278,-0.5627202589375827,-0.6674604780043962,-0.4650197374245098,30
-0.6831908695906765,-0.33269703885392826,-0.7444020926521716,-0.4473486763845668,-0.6602856608750757,-0.7288881863067055,-0.5626159229578676,20
-0.7986338621635328,-0.41514052325426853,-0.8177316755016948,-0.4399950414689959,-0.7578510628125685,-0.7903158946090147,-0.5626159229578676,20
-0.8101781614208186,-0.30252062918690154,-0.7810668840769331,-0.4798774796126095,-0.7578510628125685,-0.8107917973764512,-0.6602121084912255,40
-0.7986338621635328,-0.22979618494095058,-0.6710725098026485,-0.4399950414689959,-0.5627202589375827,-0.7903158946090147,-0.7578082940245833,50
-0.7986338621635328,-0.41514052325426165,-0.5610781355283639,-0.41070565380936147,-0.4651548570000898,-0.7698399918415784,-0.7578082940245833,50
-0.7986338621635328,-0.41514052325426165,-0.5610781355283639,-0.4128312836945778,-0.4651548570000898,-0.749364089074142,-0.5626159229578676,40
-0.7986338621635328,-0.41514052325426165,-0.5610781355283639,-0.4473486763845678,-0.5627202589375827,-0.6879363807718327,-0.4650197374245098,50
-0.8101781614208186,-0.41514052325426265,-0.5977429269531254,-0.5560952092867483,-0.4651548570000898,-0.6469845752369598,-0.4650197374245098,40
-0.8217224606781041,-0.41514052325426265,-0.5977429269531254,-0.5560952092867483,-0.5627202589375827,-0.6469845752369598,-0.5626159229578676,40
-0.8217224606781041,-0.5277604173215807,-0.634407718377887,-0.561577805284469,-0.5627202589375827,-0.6674604780043962,-0.4650197374245098,40
-0.7986338621635328,-0.3025206291868986,-0.5610781355283639,-0.5055241434441751,-0.5627202589375827,-0.6469845752369598,-0.5626159229578676,60
-0.7755452636489616,-0.3326970388539248,-0.5244133441036023,-0.5090532355304292,-0.3675894550625968,-0.6265086724695235,-0.5626159229578676,50
-0.7409123658771047,-0.41514052325425965,-0.48774855267884076,-0.5090532355304292,-0.4651548570000898,-0.6265086724695235,-0.5626159229578676,50
-0.7178237673625334,-0.41514052325426154,-0.5610781355283639,-0.5090532355304292,-0.4651548570000898,-0.6265086724695235,-0.367423551891152,40
-0.7178237673625334,-0.4151405232542625,-0.5977429269531254,-0.5090532355304292,-0.5627202589375827,-0.6265086724695235,-0.4650197374245098,40
-0.7293680666198191,-0.5277604173215807,-0.634407718377887,-0.5090532355304292,-0.5627202589375827,-0.6265086724695235,-0.4650197374245098,40
-0.7409123658771047,-0.5277604173215807,-0.634407718377887,-0.5615778052844689,-0.5627202589375827,-0.6674604780043962,-0.5626159229578676,40
-0.7293680666198191,-0.4151405232542625,-0.5977429269531254,-0.5615778052844689,-0.5627202589375827,-0.6674604780043962,-0.5626159229578676,50
-0.7062794681052479,-0.22979618494094872,-0.48774855267884076,-0.43999504146899965,-0.4651548570000898,-0.6265086724695235,-0.5626159229578676,70
-0.7062794681052479,-0.22979618494094872,-0.48774855267884076,-0.43999504146899965,-0.2700240531251039,-0.6265086724695235,-0.5626159229578676,40
-0.7178237673625334,-0.12170361462444144,-0.5610781355283639,-0.4107056538093641,-0.5627202589375827,-0.6469845752369598,-0.4650197374245098,30
-0.7409123658771047,-0.33269703885392826,-0.7444020926521716,-0.3504979133745955,-0.6602856608750757,-0.6879363807718327,-0.2698273663577942,20
-0.7755452636489616,-0.4151405232542675,-0.7810668840769331,-0.3388670338382588,-0.7578510628125685,-0.7084122835392691,-0.5626159229578676,30
-0.7870895629062472,-0.33269703885392826,-0.7444020926521716,-0.3504979133745949,-0.6602856608750757,-0.7288881863067055,-0.6602121084912255,40
-0.7870895629062472,-0.3326970388539266,-0.634407718377887,-0.4683929535592345,-0.5627202589375827,-0.7698399918415784,-0.7578082940245833,50
-0.764000964391676,-0.33269703885392493,-0.5244133441036023,-0.3943312123308243,-0.4651548570000898,-0.7288881863067055,-0.6602121084912255,60
-0.7409123658771047,-0.41514052325425876,-0.45108376125407923,-0.366146528092571,-0.3675894550625968,-0.6674604780043962,-0.5626159229578676,60
-0.7062794681052479,-0.4151405232542569,-0.3777541784045561,-0.3943312123308275,-0.3675894550625968,-0.5650809641672142,-0.4650197374245098,70
-0.6831908695906765,-0.4151405232542569,-0.3777541784045561,-0.47119566760071285,-0.2700240531251039,-0.503653255864905,-0.367423551891152,60
-0.5792921762751059,0.3225011370046281,-0.08443584700646373,-0.06971375044302741,-0.3675894550625968,-0.2988942281905407,-0.367423551891152,140
-0.5331149792459634,0.26057884114985636,0.06222331869258242,-0.05928463141178101,0.4129337604373466,-0.17603881158592213,-0.2698273663577942,110
-0.4753934829595352,-0.03686168004975543,0.17221769296686706,-0.09389141024254044,0.12023755462486782,-0.11461110328361286,-0.367423551891152,90
-0.4407605851876784,-0.03686168004975716,-0.12110063843122522,-0.09389141024254044,-0.07489324925011805,-0.11461110328361286,0.4133459323757105,60
-0.3945833881585358,-0.18990073511954286,-0.30442459555503304,-0.06971375044302879,-0.3675894550625968,-0.13508700605104917,0.12055737577563706,60
-0.3599504903866789,-0.5277604173215807,-0.41441896982931764,-0.06971375044302879,-0.3675894550625968,-0.13508700605104917,-0.07463499529107856,60
-0.34840619112939336,-0.4151405232542582,-0.45108376125407923,-0.24649757406411552,-0.3675894550625968,-0.319370130957977,-0.367423551891152,50
-0.3368618918721078,-0.4151405232542582,-0.45108376125407923,-0.41283128369458477,-0.4651548570000898,-0.42174964479515914,-0.367423551891152,60
-0.34840619112939336,-0.4151405232542592,-0.48774855267884076,-0.5615778052844783,-0.3675894550625968,-0.503653255864905,-0.367423551891152,50
-0.3830390889012502,-0.22979618494094928,-0.5610781355283639,-0.44734867638457093,-0.4651548570000898,-0.5650809641672142,-0.4650197374245098,30
-0.4176719866731071,-0.3326970388539263,-0.634407718377887,-0.44734867638456993,-0.6602856608750757,-0.606032769702087,-0.367423551891152,40
-0.452304884444964,-0.4151405232542651,-0.7077373012274101,-0.43999504146899887,-0.5627202589375827,-0.6674604780043962,-0.4650197374245098,30
-0.31377329335753645,2.008063502758158,0.13555290154210556,0.919039172774444,-0.6602856608750757,-0.23746651988823142,-0.6602121084912255,260
0.13645437767660307,4.056574820676452,1.8221333070811365,2.719093879837526,1.5837185836872616,0.6634732018789713,-0.5626159229578676,500
0.5520491509388857,1.942186687297329,3.3620545469211214,3.162471455425026,3.925288230187092,1.4825093125764286,-0.6602121084912255,450
0.5405048516815999,4.283363566221863,2.592093927001129,3.104203609006631,3.4374612204996273,1.5234611181113011,1.5845001587760041,50
0.5405048516815999,3.921794446092888,0.9788431043116211,3.0472264847405794,-0.4651548570000898,1.5644129236461741,3.9268086115765914,60
0.5405048516815999,-0.4151405232542687,-0.45108376125407923,2.955408458510241,-0.3675894550625968,1.6258406319484833,3.4388276839098024,60
0.5405048516815999,-0.4151405232542687,-0.45108376125407923,3.1549685272505457,-0.3675894550625968,1.1958466738323184,-0.4650197374245098,50
0.5289605524243146,-0.41514052325426964,-0.48774855267884076,2.1788917180802354,-0.4651548570000898,0.2744310492976793,-0.367423551891152,50
0.5289605524243146,-0.5277604173215807,-0.5244133441036023,-0.5615778052845045,-0.4651548570000898,-0.5446050613997777,-0.367423551891152,50
0.5635934501961715,-0.41514052325426964,-0.48774855267884076,-0.5560952092867818,-0.4651548570000898,-0.5241291586323413,-0.4650197374245098,60
0.5866820487107426,-0.4151405232542687,-0.45108376125407923,-0.5560952092867818,-0.3675894550625968,-0.5241291586323413,-0.4650197374245098,60
0.6213149464825994,-0.5277604173215807,-0.41441896982931764,-0.5560952092867818,-0.3675894550625968,-0.5241291586323413,-0.4650197374245098,60
0.3904289613368868,-0.5277604173215807,-0.41441896982931764,-0.5615778052845065,-0.3675894550625968,-0.503653255864905,-0.367423551891152,60
0.032555684361032414,0.9362982055539466,0.06222331869258242,0.2938190607879655,-0.3675894550625968,-0.21699061712079493,-0.367423551891152,190
-0.2329631985565371,1.1312342171253622,0.6488599814887671,0.6690577877137605,0.9007607701248113,0.13109972992562424,-0.367423551891152,220
-0.09443160746910957,-0.03686168004975411,1.0521726871611443,0.6562414960982003,1.1934569759372902,0.35633466036742506,-0.367423551891152,170
0.2865302680213162,1.7218202047848092,1.7854685156563752,1.4871105026310416,0.7056299662498254,1.0320394516928268,0.9013268600424995,390
0.32116316579317306,2.502531012685164,1.308826227134475,1.3911562174794054,2.85206880887467,1.0934671599951362,1.194115416642573,90
0.33270746505045884,3.0318122114080297,0.9055135214620981,1.3911562174794054,-0.07489324925011805,1.0934671599951362,0.7061344889757839,60
0.6097706472253137,1.9111819381141555,0.5388656072144825,1.5219136676430631,-0.3675894550625968,1.2982261876695007,2.8532505707096556,290
0.702125041283599,1.7720028976897486,0.6855247729135288,1.5741302739834484,1.8764147894997405,1.1139430627625728,-0.07463499529107856,130
0.7944794353418839,1.220570492454233,0.9788431043116211,1.5994444118797748,0.3153683584998537,1.0525153544602637,-0.367423551891152,140
1.0022768219730251,0.6587637922549553,0.7955191471878135,0.9033614504390882,0.4129337604373466,0.7453768129487172,1.8772887153760776,240
0.9907325227157394,1.326197021852724,0.5022008157897212,1.0319759549261953,1.3885877798122759,0.6634732018789713,0.3157497468423527,50
0.9907325227157394,1.557989209342914,0.2088824843916287,1.0319759549261953,-0.4651548570000898,0.6634732018789713,0.4133459323757105,60
0.8406566323710265,-0.4151405232542869,-0.45108376125407923,0.6278332543354712,-0.3675894550625968,0.19252743822793353,1.3893077877092885,60
0.6559478442544564,-0.5277604173215807,-0.41441896982931764,0.6690577877137599,-0.3675894550625968,0.049196118855878664,-0.4650197374245098,60
0.8868338294001689,2.963456298766219,0.7221895643382904,1.6988445351875086,-0.3675894550625968,0.5201418825069164,-0.367423551891152,370
0.6674921435117421,2.5004375468532487,1.235496644284952,1.6103033383282541,2.656938004999684,0.4382382714371708,-0.367423551891152,200
0.6444035449971706,2.4068469374166965,1.2721614357097137,1.5693086609213813,0.9983261720623042,0.4791900769720434,-0.367423551891152,70
0.6328592457398853,1.0609386943444412,0.09888811011734407,1.5914933096592405,-0.2700240531251039,0.45871417420460714,2.65805819964294,50
0.3442517643077444,-0.2297961849409574,-0.48774855267884076,1.6365561192502869,-0.4651548570000898,0.41776236866973415,0.9989230455758573,40
0.24035307099217373,-0.41514052325428696,-0.5977429269531254,1.6789969649404555,-0.5627202589375827,0.37681056313486155,-0.2698273663577942,40
0.11336577916203175,-0.4151405232542898,-0.6710725098026485,0.47374223445570196,-0.5627202589375827,-0.319370130957977,-0.4650197374245098,30
-0.12906450524096647,-0.41514052325429135,-0.7077373012274101,-0.38845299447456355,-0.6602856608750757,-0.6674604780043962,-0.5626159229578676,30
-0.1521531037555376,-0.5277604173215807,-0.7444020926521716,-0.5090532355304446,-0.6602856608750757,-0.749364089074142,-0.5626159229578676,30
-0.18678600152739447,-0.5277604173215807,-0.7444020926521716,-0.561577805284493,-0.6602856608750757,-0.7903158946090147,-0.6602121084912255,30
-0.2098746000419658,-0.41514052325429135,-0.7077373012274101,-0.561577805284493,-0.6602856608750757,-0.7903158946090147,-0.6602121084912255,40
-0.22141889929925135,-0.33269703885394086,-0.634407718377887,-0.5055241434441898,-0.5627202589375827,-0.7698399918415784,-0.6602121084912255,50
-0.6023807747896772,-0.41514052325428696,-0.5977429269531254,-0.5090532355304443,-0.4651548570000898,-0.749364089074142,-0.6602121084912255,40
-0.7870895629062472,-0.41514052325428696,-0.5977429269531254,-0.5202064687214336,-0.5627202589375827,-0.7288881863067055,-0.5626159229578676,40
-0.8217224606781041,-0.5277604173215807,-0.634407718377887,-0.5412648833746655,-0.5627202589375827,-0.7084122835392691,-0.4650197374245098,40
-0.8101781614208186,-0.3025206291869105,-0.5610781355283639,-0.5055241434441937,-0.5627202589375827,-0.6469845752369598,-0.5626159229578676,60
-0.7870895629062472,-0.30252062918690903,-0.48774855267884076,-0.4798774796126312,-0.3675894550625968,-0.606032769702087,-0.5626159229578676,60
-0.5908364755323915,1.1615379936886436,0.13555290154210556,0.5182182603028186,-0.3675894550625968,-0.2784183254231042,-0.5626159229578676,210
-0.18678600152739447,2.595284887354716,1.308826227134475,1.7591011075443714,1.0958915739997972,0.41776236866973415,-0.367423551891152,380
0.20572017322031685,1.3330256174898496,2.445434761302083,2.1168920876282606,2.754503406937177,1.0934671599951362,-0.367423551891152,370
0.4366061583660293,1.108138037315906,2.5187643441516063,1.816854246541197,2.656938004999684,1.4825093125764286,1.0965192311092151,230
0.4943276546524577,2.30121904187858,1.4188206014087599,1.7412474479132671,1.291022377874783,1.5234611181113011,2.755654385176298,80
0.5520491509388857,1.1081380373158995,0.39220644151543654,1.6238041342143181,-0.17245865118761097,1.5848888264136105,2.65805819964294,90
0.5751377494534569,-0.3326970388539463,-0.19443022128074838,1.8908158509095883,-0.07489324925011805,1.2982261876695007,1.2917116021759307,70
0.5751377494534569,-0.0368616800497697,-0.3410893869797945,1.5857966541478088,-0.2700240531251039,0.6020454935766619,-0.17223118082443636,40
0.5751377494534569,-0.18990073511956213,-0.5244133441036023,0.5877094117641876,-0.5627202589375827,-0.07365929774873989,-0.07463499529107856,40
0.5635934501961715,-0.41514052325431866,-0.6710725098026485,-0.21732616030263094,-0.5627202589375827,-0.48317735309746845,-0.2698273663577942,30
0.5520491509388857,-0.3326970388539574,-0.634407718377887,-0.25799333850345857,-0.6602856608750757,-0.5446050613997777,-0.5626159229578676,50
0.5405048516815999,-0.30252062918692546,-0.5977429269531254,-0.4128312836945976,-0.4651548570000898,-0.6265086724695235,-0.5626159229578676,50
0.3673403628223157,-0.41514052325431056,-0.48774855267884076,-0.46839295355926036,-0.4651548570000898,-0.6469845752369598,-0.6602121084912255,60
-0.013621512668110038,-0.41514052325431056,-0.48774855267884076,-0.4711956676007323,-0.3675894550625968,-0.6265086724695235,-0.4650197374245098,50
-0.37149478964396465,-0.41514052325430895,-0.45108376125407923,-0.4602304756052798,-0.4651548570000898,-0.5855568669346506,-0.4650197374245098,60
-0.5677478770178204,-0.41514052325430895,-0.45108376125407923,-0.5560952092867965,-0.3675894550625968,-0.5241291586323413,-0.367423551891152,60
-0.5908364755323915,-0.5277604173215807,-0.41441896982931764,-0.5615778052845221,-0.3675894550625968,-0.503653255864905,-0.4650197374245098,60
-0.6370136725615341,-0.41514052325430895,-0.45108376125407923,-0.5615778052845221,-0.3675894550625968,-0.503653255864905,-0.367423551891152,50
-0.6601022710761053,-0.41514052325431056,-0.48774855267884076,-0.5560952092867965,-0.4651548570000898,-0.5241291586323413,-0.367423551891152,50
-0.6485579718188197,-0.5277604173215807,-0.5244133441036023,-0.5560952092867965,-0.4651548570000898,-0.5241291586323413,-0.367423551891152,50
-0.6370136725615341,-0.5277604173215807,-0.5244133441036023,-0.5615778052845204,-0.4651548570000898,-0.5446050613997777,-0.4650197374245098,50
-0.6139250740469627,-0.5277604173215807,-0.5244133441036023,-0.5805065892493726,-0.4651548570000898,-0.5650809641672142,-0.4650197374245098,50
-0.6023807747896772,-0.41514052325431056,-0.48774855267884076,-0.5805065892493726,-0.4651548570000898,-0.5650809641672142,-0.4650197374245098,60
-0.5908364755323915,-0.41514052325430895,-0.45108376125407923,-0.5615778052845204,-0.3675894550625968,-0.5446050613997777,-0.4650197374245098,60
-0.6139250740469627,-0.302520629186923,-0.48774855267884076,-0.5202064687214495,-0.3675894550625968,-0.5650809641672142,-0.4650197374245098,40
-0.6370136725615341,-0.22979618494096976,-0.5977429269531254,-0.4473486763845898,-0.5627202589375827,-0.606032769702087,-0.367423551891152,30
-0.6716465703333909,-0.4151405232543202,-0.7077373012274101,-0.41070565380938123,-0.6602856608750757,-0.6469845752369598,-0.367423551891152,30
-0.7062794681052479,-0.5277604173215807,-0.7444020926521716,-0.39433121233084134,-0.6602856608750757,-0.6879363807718327,-0.5626159229578676,30
-0.7293680666198191,-0.4151405232543203,-0.7077373012274101,-0.4473486763845875,-0.6602856608750757,-0.7288881863067055,-0.6602121084912255,40
-0.7293680666198191,-0.33269703885395746,-0.634407718377887,-0.5090532355304548,-0.5627202589375827,-0.749364089074142,-0.6602121084912255,50
-0.7293680666198191,-0.41514052325431394,-0.5610781355283639,-0.4798774796126364,-0.4651548570000898,-0.7288881863067055,-0.6602121084912255,50
-0.7293680666198191,-0.5277604173215807,-0.5244133441036023,-0.4798774796126374,-0.4651548570000898,-0.6879363807718327,-0.5626159229578676,50
-0.7409123658771047,-0.41514052325431394,-0.5610781355283639,-0.509053235530457,-0.4651548570000898,-0.6674604780043962,-0.4650197374245098,40
-0.7409123658771047,-0.41514052325431394,-0.5610781355283639,-0.5615778052845168,-0.5627202589375827,-0.6265086724695235,-0.4650197374245098,50
-0.764000964391676,-0.4151405232543155,-0.5977429269531254,-0.5615778052845168,-0.4651548570000898,-0.6265086724695235,-0.4650197374245098,40
-0.7870895629062472,-0.4151405232543155,-0.5977429269531254,-0.5560952092867916,-0.5627202589375827,-0.6469845752369598,-0.5626159229578676,40
-0.7870895629062472,-0.5277604173215807,-0.634407718377887,-0.561577805284515,-0.5627202589375827,-0.6674604780043962,-0.4650197374245098,40
-0.7755452636489616,-0.5277604173215807,-0.634407718377887,-0.5805065892493659,-0.5627202589375827,-0.6879363807718327,-0.5626159229578676,40
-0.7524566651343904,-0.4151405232543155,-0.5977429269531254,-0.561577805284515,-0.5627202589375827,-0.6674604780043962,-0.5626159229578676,50
-0.7293680666198191,-0.41514052325431394,-0.5610781355283639,-0.561577805284515,-0.4651548570000898,-0.6674604780043962,-0.5626159229578676,50
-0.7178237673625334,-0.5277604173215807,-0.5244133441036023,-0.5560952092867916,-0.4651548570000898,-0.6469845752369598,-0.5626159229578676,50
-0.7409123658771047,-0.3025206291869255,-0.5977429269531254,-0.509053235530457,-0.4651548570000898,-0.6674604780043962,-0.4650197374245098,30
-0.7755452636489616,-0.22979618494097168,-0.7077373012274101,-0.43056982378104575,-0.6602856608750757,-0.7084122835392691,-0.4650197374245098,20
-0.7986338621635328,-0.41514052325432377,-0.7810668840769331,-0.4193246777322882,-0.7578510628125685,-0.7288881863067055,-0.4650197374245098,30
-0.8217224606781041,-0.41514052325432543,-0.8177316755016948,-0.4128312836945949,-0.6602856608750757,-0.7903158946090147,-0.6602121084912255,20
-0.8332667599353898,-0.33269703885396035,-0.7444020926521716,-0.447348676384586,-0.7578510628125685,-0.8107917973764512,-0.7578082940245833,40
-0.8217224606781041,-0.229796184940971,-0.6710725098026485,-0.447348676384586,-0.5627202589375827,-0.8107917973764512,-0.6602121084912255,50
-0.7986338621635328,-0.3326970388539543,-0.5244133441036023,-0.36614652809258447,-0.4651548570000898,-0.749364089074142,-0.7578082940245833,60
-0.7870895629062472,-0.41514052325430983,-0.48774855267884076,-0.3943312123308414,-0.3675894550625968,-0.6879363807718327,-0.5626159229578676,50
-0.7870895629062472,-0.3326970388539543,-0.5244133441036023,-0.41283128369459693,-0.4651548570000898,-0.6674604780043962,-0.4650197374245098,40
-0.7986338621635328,-0.41514052325431516,-0.5977429269531254,-0.5090532355304582,-0.5627202589375827,-0.6265086724695235,-0.367423551891152,40
-0.7986338621635328,-0.41514052325431516,-0.5977429269531254,-0.5202064687214484,-0.5627202589375827,-0.606032769702087,-0.4650197374245098,50
-0.8101781614208186,-0.41514052325431516,-0.5977429269531254,-0.5090532355304582,-0.4651548570000898,-0.6265086724695235,-0.5626159229578676,40
-0.7986338621635328,-0.41514052325431516,-0.5977429269531254,-0.5615778052845152,-0.5627202589375827,-0.6674604780043962,-0.5626159229578676,40
-0.764000964391676,-0.41514052325431516,-0.5977429269531254,-0.5615778052845152,-0.5627202589375827,-0.6674604780043962,-0.4650197374245098,50
